Population	TraitID	TraitName	Chromosome	Position	LeftMarker	RightMarker	LOD
B73	1	F2_MLA	2	152	2_172253086	2_177440263	0.7576
B73	1	F2_MLA	2	153	2_172253086	2_177440263	0.753
B73	1	F2_MLA	2	154	2_172253086	2_177440263	0.7497
B73	1	F2_MLA	2	155	2_177899795	2_178080019	0.5386
B73	1	F2_MLA	2	156	2_178080019	2_178497751	0.5198
B73	1	F2_MLA	2	157	2_178080019	2_178497751	0.6095
B73	1	F2_MLA	2	158	2_178666022	2_178882022	0.8449
B73	1	F2_MLA	2	159	2_180156786	2_182174712	1.0604
B73	1	F2_MLA	2	160	2_182610252	2_182642219	0.8676
B73	1	F2_MLA	2	161	2_185584530	2_185600214	0.932
B73	1	F2_MLA	2	162	2_186178198	2_186199688	0.5898
B73	1	F2_MLA	2	163	2_186199688	2_186898579	0.485
B73	1	F2_MLA	2	164	2_189333489	2_189555793	0.2632
B73	1	F2_MLA	2	165	2_190431129	2_192598937	0.264
B73	1	F2_MLA	2	166	2_190431129	2_192598937	0.2679
B73	1	F2_MLA	2	167	2_190431129	2_192598937	0.2718
B73	1	F2_MLA	2	168	2_190431129	2_192598937	0.2756
B73	1	F2_MLA	2	169	2_190431129	2_192598937	0.2793
B73	1	F2_MLA	2	170	2_190431129	2_192598937	0.2829
B73	1	F2_MLA	2	171	2_190431129	2_192598937	0.2865
B73	1	F2_MLA	2	172	2_190431129	2_192598937	0.29
B73	1	F2_MLA	2	173	2_192598937	2_192700697	0.3223
B73	1	F2_MLA	2	174	2_193730314	2_193734583	0.42
B73	1	F2_MLA	2	175	2_193815515	2_194907632	0.5255
B73	1	F2_MLA	2	176	2_197223303	2_198407355	0.5201
B73	1	F2_MLA	2	177	2_198407355	2_198407373	0.7141
B73	1	F2_MLA	2	178	2_198408504	2_200005680	0.7397
B73	1	F2_MLA	2	179	2_200456487	2_202917161	0.5486
B73	1	F2_MLA	2	180	2_203521713	2_203599289	0.3835
B73	1	F2_MLA	2	181	2_203723380	2_203948748	0.3575
B73	1	F2_MLA	2	182	2_204245161	2_204341899	0.3613
B73	1	F2_MLA	2	183	2_206217985	2_206219806	0.1749
B73	1	F2_MLA	2	184	2_206490142	2_206948287	0.367
B73	1	F2_MLA	2	185	2_206490142	2_206948287	0.4405
B73	1	F2_MLA	2	186	2_206948343	2_207833604	0.5019
B73	1	F2_MLA	2	187	2_207833604	2_208329758	0.4086
B73	1	F2_MLA	2	188	2_208611667	2_208975257	0.3702
B73	1	F2_MLA	2	189	2_208976692	2_209506613	0.3255
B73	1	F2_MLA	2	190	2_209506613	2_209634976	0.1409
B73	1	F2_MLA	2	191	2_210106937	2_210312944	0.1515
B73	1	F2_MLA	2	192	2_211722501	2_212533532	0.2559
B73	1	F2_MLA	2	193	2_212533646	2_212533692	0.2209
B73	1	F2_MLA	2	194	2_212533646	2_212533692	0.2387
B73	1	F2_MLA	2	195	2_212545875	2_212545925	0.1557
B73	1	F2_MLA	2	196	2_212545875	2_212545925	0.094
B73	1	F2_MLA	2	197	2_212641200	2_212799971	0.062
B73	1	F2_MLA	2	198	2_212799984	2_212812440	0.0955
B73	1	F2_MLA	2	199	2_213307773	2_213310646	0.1131
B73	1	F2_MLA	2	200	2_214000750	2_214659924	0.1802
B73	1	F2_MLA	2	201	2_215016100	2_215043044	0.3459
B73	1	F2_MLA	2	202	2_215135019	2_215338848	0.2088
B73	1	F2_MLA	2	203	2_215514501	2_215525272	0.2435
B73	1	F2_MLA	2	204	2_215525272	2_215525302	0.2796
B73	1	F2_MLA	2	205	2_215551514	2_215551642	0.2397
B73	1	F2_MLA	2	206	2_215551642	2_216003971	0.253
B73	1	F2_MLA	2	207	2_216029376	2_216041231	0.3755
B73	1	F2_MLA	2	208	2_216821562	2_217094429	0.1618
B73	1	F2_MLA	2	209	2_216821562	2_217094429	0.2036
B73	1	F2_MLA	2	210	2_216821562	2_217094429	0.2471
B73	1	F2_MLA	2	211	2_216821562	2_217094429	0.2904
B73	1	F2_MLA	2	212	2_216821562	2_217094429	0.3324
B73	1	F2_MLA	2	213	2_216821562	2_217094429	0.3721
B73	1	F2_MLA	2	214	2_217094429	2_217227711	0.3986
B73	1	F2_MLA	2	215	2_217094429	2_217227711	0.3491
B73	1	F2_MLA	2	216	2_217507477	2_217686137	0.2814
B73	1	F2_MLA	2	217	2_217686137	2_217686152	0.5004
B73	1	F2_MLA	2	218	2_218843936	2_219118143	0.5965
B73	1	F2_MLA	2	219	2_219118143	2_219192890	0.6064
B73	1	F2_MLA	2	220	2_220469049	2_220725887	0.6852
B73	1	F2_MLA	2	221	2_220725887	2_220764547	0.659
B73	1	F2_MLA	2	222	2_222272817	2_222649363	0.4688
B73	1	F2_MLA	2	223	2_222693751	2_222731170	0.5432
B73	1	F2_MLA	2	224	2_222924891	2_223252188	0.5492
B73	1	F2_MLA	2	225	2_223252188	2_223510498	0.734
B73	1	F2_MLA	2	226	2_223510505	2_223943136	1.0289
B73	1	F2_MLA	2	227	2_224341777	2_224550597	1.2548
B73	1	F2_MLA	2	228	2_224341777	2_224550597	1.2285
B73	1	F2_MLA	2	229	2_224341777	2_224550597	1.2002
B73	1	F2_MLA	2	230	2_224341777	2_224550597	1.1699
B73	1	F2_MLA	2	231	2_224341777	2_224550597	1.1375
B73	1	F2_MLA	2	232	2_225127648	2_225601273	1.2589
B73	1	F2_MLA	2	233	2_225601273	2_226329895	1.2044
B73	1	F2_MLA	2	234	2_226452729	2_226631499	1.0084
B73	1	F2_MLA	2	235	2_226452729	2_226631499	1.019
B73	1	F2_MLA	2	236	2_226452729	2_226631499	1.0293
B73	1	F2_MLA	2	237	2_226452729	2_226631499	1.0393
B73	1	F2_MLA	2	238	2_226452729	2_226631499	1.0489
B73	1	F2_MLA	2	239	2_226452729	2_226631499	1.0581
B73	1	F2_MLA	2	240	2_226452729	2_226631499	1.0669
B73	1	F2_MLA	2	241	2_226631645	2_228081550	1.075
B73	1	F2_MLA	2	242	2_226631645	2_228081550	1.1063
B73	1	F2_MLA	2	243	2_226631645	2_228081550	1.1369
B73	1	F2_MLA	2	244	2_226631645	2_228081550	1.1663
B73	1	F2_MLA	2	245	2_226631645	2_228081550	1.1946
B73	1	F2_MLA	2	246	2_226631645	2_228081550	1.2216
B73	1	F2_MLA	2	247	2_229418787	2_229418788	0.6664
B73	1	F2_MLA	2	248	2_229427043	2_229428294	0.1642
B73	1	F2_MLA	2	249	2_229427043	2_229428294	0.1538
B73	1	F2_MLA	2	250	2_229427043	2_229428294	0.0765
B73	1	F2_MLA	2	251	2_229427043	2_229428294	0.0596
B73	1	F2_MLA	2	252	2_229427043	2_229428294	0.1038
B73	1	F2_MLA	2	253	2_229428294	2_229450418	0.1504
B73	1	F2_MLA	2	254	2_229450438	2_229915941	0.418
B73	1	F2_MLA	2	255	2_233600973	2_233632990	0.1302
B73	1	F2_MLA	2	256	2_233600973	2_233632990	0.2393
B73	1	F2_MLA	2	257	2_233632990	2_233741906	0.2403
B73	1	F2_MLA	2	258	2_233747467	2_233802695	0.1948
B73	1	F2_MLA	3	0	3_1469060	3_1628692	0.1507
B73	1	F2_MLA	3	1	3_1628695	3_1628724	0.1019
B73	1	F2_MLA	3	2	3_1629597	3_1629603	0.0337
B73	1	F2_MLA	3	3	3_1633277	3_1724181	0.0245
B73	1	F2_MLA	3	4	3_1896826	3_1976523	0.036
B73	1	F2_MLA	3	5	3_2001664	3_2001688	0.1712
B73	1	F2_MLA	3	6	3_2001689	3_2001690	0.2067
B73	1	F2_MLA	3	7	3_2001690	3_2062049	0.1975
B73	1	F2_MLA	3	8	3_2062049	3_2062053	0.2036
B73	1	F2_MLA	3	9	3_2062081	3_2062130	0.2077
B73	1	F2_MLA	3	10	3_2073475	3_2076838	0.2159
B73	1	F2_MLA	3	11	3_2076838	3_2083916	0.2613
B73	1	F2_MLA	3	12	3_2084094	3_2084100	0.221
B73	1	F2_MLA	3	13	3_2102411	3_2102416	0.0603
B73	1	F2_MLA	3	14	3_2102416	3_2116982	0.0434
B73	1	F2_MLA	3	15	3_2116982	3_2118128	0.0678
B73	1	F2_MLA	3	16	3_2118623	3_2127518	0.0966
B73	1	F2_MLA	3	17	3_2138728	3_2146820	0.1797
B73	1	F2_MLA	3	18	3_2138728	3_2146820	0.032
B73	1	F2_MLA	3	19	3_2154904	3_2212032	0.0608
B73	1	F2_MLA	3	20	3_2220641	3_2516912	0.0281
B73	1	F2_MLA	3	21	3_2609011	3_2626964	0.0753
B73	1	F2_MLA	3	22	3_2688547	3_2688774	0.0514
B73	1	F2_MLA	3	23	3_2778846	3_2778924	0.0848
B73	1	F2_MLA	3	24	3_2778924	3_2782697	0.092
B73	1	F2_MLA	3	25	3_2801955	3_2812301	0.156
B73	1	F2_MLA	3	26	3_2816831	3_3028457	0.1967
B73	1	F2_MLA	3	27	3_3068912	3_3112005	0.1204
B73	1	F2_MLA	3	28	3_3112175	3_3429034	0.0721
B73	1	F2_MLA	3	29	3_3429078	3_3429087	0.152
B73	1	F2_MLA	3	30	3_3432259	3_3462530	0.1194
B73	1	F2_MLA	3	31	3_3472846	3_3516021	0.1817
B73	1	F2_MLA	3	32	3_3525238	3_3692878	0.1456
B73	1	F2_MLA	3	33	3_3698605	3_3826815	0.1499
B73	1	F2_MLA	3	34	3_3826862	3_3826906	0.1538
B73	1	F2_MLA	3	35	3_3826906	3_3826907	0.3076
B73	1	F2_MLA	3	36	3_3836054	3_3836059	0.4168
B73	1	F2_MLA	3	37	3_3836399	3_4150820	0.1701
B73	1	F2_MLA	3	38	3_4343520	3_4660929	0.1289
B73	1	F2_MLA	3	39	3_4664516	3_4703931	0.2324
B73	1	F2_MLA	3	40	3_4843181	3_4861040	0.4279
B73	1	F2_MLA	3	41	3_5572161	3_5670153	0.2536
B73	1	F2_MLA	3	42	3_5670153	3_5670161	0.0848
B73	1	F2_MLA	3	43	3_5670153	3_5670161	0.0061
B73	1	F2_MLA	3	44	3_5670178	3_5673926	0.0239
B73	1	F2_MLA	3	45	3_5673926	3_5776573	0.0993
B73	1	F2_MLA	3	46	3_5823921	3_5823922	0.2008
B73	1	F2_MLA	3	47	3_5823921	3_5823922	0.1597
B73	1	F2_MLA	3	48	3_5823929	3_5846628	0.2297
B73	1	F2_MLA	3	49	3_5849460	3_5850356	0.3233
B73	1	F2_MLA	3	50	3_5850356	3_5958015	0.3275
B73	1	F2_MLA	3	51	3_5988830	3_6001198	0.4148
B73	1	F2_MLA	3	52	3_6001198	3_6098394	0.473
B73	1	F2_MLA	3	53	3_6103588	3_6432575	0.5683
B73	1	F2_MLA	3	54	3_6585243	3_6681789	1.072
B73	1	F2_MLA	3	55	3_7937918	3_8122984	1.1754
B73	1	F2_MLA	3	56	3_9070378	3_9450337	0.8392
B73	1	F2_MLA	3	57	3_10142963	3_10142995	0.9143
B73	1	F2_MLA	3	58	3_10142963	3_10142995	0.9191
B73	1	F2_MLA	3	59	3_10142963	3_10142995	0.9004
B73	1	F2_MLA	3	60	3_10142995	3_10449644	0.9638
B73	1	F2_MLA	3	61	3_10521727	3_10674683	0.8944
B73	1	F2_MLA	3	62	3_10674683	3_10683580	0.7416
B73	1	F2_MLA	3	63	3_10683580	3_11212287	0.7494
B73	1	F2_MLA	3	64	3_11727621	3_12284532	0.6648
B73	1	F2_MLA	3	65	3_12284532	3_12284533	0.4341
B73	1	F2_MLA	3	66	3_12284533	3_12284551	0.4791
B73	1	F2_MLA	3	67	3_12284553	3_12284554	0.4773
B73	1	F2_MLA	3	68	3_12284554	3_13205843	0.598
B73	1	F2_MLA	3	69	3_13205843	3_13541466	0.4755
B73	1	F2_MLA	3	70	3_13541473	3_13541477	0.3829
B73	1	F2_MLA	3	71	3_13541473	3_13541477	0.378
B73	1	F2_MLA	3	72	3_13541477	3_14226665	0.3695
B73	1	F2_MLA	3	73	3_15236532	3_17831523	0.4214
B73	1	F2_MLA	3	74	3_15236532	3_17831523	0.4091
B73	1	F2_MLA	3	75	3_17831696	3_17925295	0.3992
B73	1	F2_MLA	3	76	3_17925296	3_18219889	0.3546
B73	1	F2_MLA	3	77	3_18260185	3_18434667	0.1606
B73	1	F2_MLA	3	78	3_18434667	3_19165192	0.1807
B73	1	F2_MLA	3	79	3_19165192	3_19451596	0.1896
B73	1	F2_MLA	3	80	3_19463269	3_19514950	0.2926
B73	1	F2_MLA	3	81	3_20308555	3_20714611	0.5962
B73	1	F2_MLA	3	82	3_21755273	3_21999441	0.6492
B73	1	F2_MLA	3	83	3_21755273	3_21999441	0.5466
B73	1	F2_MLA	3	84	3_22572002	3_22875912	0.5189
B73	1	F2_MLA	3	85	3_25351240	3_26451379	0.4327
B73	1	F2_MLA	3	86	3_28336320	3_28352283	0.3513
B73	1	F2_MLA	3	87	3_31555212	3_33745542	0.2459
B73	1	F2_MLA	3	88	3_34498785	3_34680115	0.2399
B73	1	F2_MLA	3	89	3_35237420	3_35753023	0.2756
B73	1	F2_MLA	3	90	3_37611934	3_37611942	0.4445
B73	1	F2_MLA	3	91	3_37611942	3_37674256	0.6367
B73	1	F2_MLA	3	92	3_37611942	3_37674256	0.833
B73	1	F2_MLA	3	93	3_37674256	3_37869709	0.94
B73	1	F2_MLA	3	94	3_37869709	3_40323100	0.91
B73	1	F2_MLA	3	95	3_37869709	3_40323100	0.4138
B73	1	F2_MLA	3	96	3_40446578	3_45696801	0.221
B73	1	F2_MLA	3	97	3_54115714	3_59812962	0.2439
B73	1	F2_MLA	3	98	3_64361687	3_66861777	0.2489
B73	1	F2_MLA	3	99	3_74295864	3_89606829	0.1944
B73	1	F2_MLA	3	100	3_89606829	3_95392234	0.1697
B73	1	F2_MLA	3	101	3_98514057	3_114355820	0.216
B73	1	F2_MLA	3	102	3_114355820	3_114431796	0.146
B73	1	F2_MLA	3	103	3_114431797	3_114782746	0.1127
B73	1	F2_MLA	3	104	3_114880017	3_115307231	0.1537
B73	1	F2_MLA	3	105	3_119135954	3_124187345	0.1324
B73	1	F2_MLA	3	106	3_128097159	3_130048661	0.0187
B73	1	F2_MLA	3	107	3_130048661	3_131015878	0.0305
B73	1	F2_MLA	3	108	3_142730653	3_147597938	0.0204
B73	1	F2_MLA	3	109	3_150170187	3_154075136	0.0248
B73	1	F2_MLA	3	110	3_150170187	3_154075136	0.0173
B73	1	F2_MLA	3	111	3_150170187	3_154075136	0.0111
B73	1	F2_MLA	3	112	3_154075281	3_154075292	0.0361
B73	1	F2_MLA	3	113	3_154075292	3_154124215	0.1097
B73	1	F2_MLA	3	114	3_154075292	3_154124215	0.038
B73	1	F2_MLA	3	115	3_154611054	3_154626683	0.0056
B73	1	F2_MLA	3	116	3_154648605	3_155326548	0.0217
B73	1	F2_MLA	3	117	3_155345442	3_155792841	0.0886
B73	1	F2_MLA	3	118	3_155961960	3_158348267	0.0665
B73	1	F2_MLA	3	119	3_158348267	3_158899640	0.0893
B73	1	F2_MLA	3	120	3_160665903	3_160873020	0.1163
B73	1	F2_MLA	3	121	3_160873020	3_161368044	0.042
B73	1	F2_MLA	3	122	3_162180009	3_166447116	0.0022
B73	1	F2_MLA	3	123	3_166449944	3_167442241	0.0014
B73	1	F2_MLA	3	124	3_167442241	3_167789970	0.0105
B73	1	F2_MLA	3	125	3_169217027	3_170283999	0.0397
B73	1	F2_MLA	3	126	3_170284002	3_170284003	0.1132
B73	1	F2_MLA	3	127	3_172374668	3_172662187	0.0037
B73	1	F2_MLA	3	128	3_172662192	3_172662267	0.0107
B73	1	F2_MLA	3	129	3_173291258	3_173380799	0.0026
B73	1	F2_MLA	3	130	3_175518380	3_176292063	3.2238
B73	1	F2_MLA	3	131	3_176292063	3_176332308	3.4139
B73	1	F2_MLA	3	132	3_176556420	3_176556627	0.0813
B73	1	F2_MLA	3	133	3_176560245	3_177150046	0.0667
B73	1	F2_MLA	3	134	3_178049636	3_178134836	0.0132
B73	1	F2_MLA	3	135	3_178134836	3_178321409	0.005
B73	1	F2_MLA	3	136	3_178134836	3_178321409	0.0178
B73	1	F2_MLA	3	137	3_178321409	3_178528164	0.0452
B73	1	F2_MLA	3	138	3_178777389	3_179638059	0.0571
B73	1	F2_MLA	3	139	3_179641693	3_179994504	0.0488
B73	1	F2_MLA	3	140	3_179994504	3_180503728	0.0546
B73	1	F2_MLA	3	141	3_180744499	3_181549457	0.076
B73	1	F2_MLA	3	142	3_180744499	3_181549457	0.0742
B73	1	F2_MLA	3	143	3_181558847	3_181816932	0.0373
B73	1	F2_MLA	3	144	3_181816932	3_184274627	0.0482
B73	1	F2_MLA	3	145	3_184659591	3_184814443	0.0753
B73	1	F2_MLA	3	146	3_184928744	3_185306085	0.1597
B73	1	F2_MLA	3	147	3_185306085	3_185759393	0.1725
B73	1	F2_MLA	3	148	3_185978148	3_186749550	0.2195
B73	1	F2_MLA	3	149	3_186749550	3_187177014	0.3231
B73	1	F2_MLA	3	150	3_187438275	3_187438440	0.3614
B73	1	F2_MLA	3	151	3_187453462	3_188023157	0.4839
B73	1	F2_MLA	3	152	3_188023157	3_188023166	0.8165
B73	1	F2_MLA	3	153	3_188333861	3_188541869	1.1869
B73	1	F2_MLA	3	154	3_188541869	3_188750674	1.1614
B73	1	F2_MLA	3	155	3_189296904	3_189296937	1.0366
B73	1	F2_MLA	3	156	3_189467043	3_189602440	1.2728
B73	1	F2_MLA	3	157	3_190588478	3_191528415	0.9495
B73	1	F2_MLA	3	158	3_191528415	3_193748019	0.7829
B73	1	F2_MLA	3	159	3_194354636	3_194475477	0.775
B73	1	F2_MLA	3	160	3_194927149	3_194927151	0.7847
B73	1	F2_MLA	3	161	3_194927149	3_194927151	0.9111
B73	1	F2_MLA	3	162	3_194927156	3_194927584	0.8432
B73	1	F2_MLA	3	163	3_194927584	3_195058460	0.8454
B73	1	F2_MLA	3	164	3_195313719	3_195751300	0.5758
B73	1	F2_MLA	3	165	3_195751300	3_196092201	0.5616
B73	1	F2_MLA	3	166	3_196092201	3_196153894	0.8603
B73	1	F2_MLA	3	167	3_196153894	3_196153895	0.669
B73	1	F2_MLA	3	168	3_196198547	3_196206729	0.6693
B73	1	F2_MLA	3	169	3_196198547	3_196206729	0.661
B73	1	F2_MLA	3	170	3_196198547	3_196206729	0.6625
B73	1	F2_MLA	3	171	3_196206729	3_196362943	0.6614
B73	1	F2_MLA	3	172	3_196362943	3_196363473	0.7158
B73	1	F2_MLA	3	173	3_196363473	3_197252327	0.7253
B73	1	F2_MLA	3	174	3_197252327	3_197252358	0.7031
B73	1	F2_MLA	3	175	3_197278622	3_197278634	0.8674
B73	1	F2_MLA	3	176	3_197278634	3_197278833	0.8673
B73	1	F2_MLA	3	177	3_197278634	3_197278833	0.8651
B73	1	F2_MLA	3	178	3_197278634	3_197278833	0.8627
B73	1	F2_MLA	3	179	3_197278634	3_197278833	0.8625
B73	1	F2_MLA	3	180	3_197278634	3_197278833	0.8661
B73	1	F2_MLA	3	181	3_197278634	3_197278833	0.8735
B73	1	F2_MLA	3	182	3_197278833	3_197375672	0.8749
B73	1	F2_MLA	3	183	3_197278833	3_197375672	0.8559
B73	1	F2_MLA	3	184	3_197278833	3_197375672	0.8401
B73	1	F2_MLA	3	185	3_197278833	3_197375672	0.8273
B73	1	F2_MLA	3	186	3_197278833	3_197375672	0.8164
B73	1	F2_MLA	3	187	3_197278833	3_197375672	0.8061
B73	1	F2_MLA	3	188	3_197375672	3_197394546	0.7769
B73	1	F2_MLA	3	189	3_197394546	3_197399708	0.8308
B73	1	F2_MLA	3	190	3_199034627	3_199234692	0.9042
B73	1	F2_MLA	3	191	3_199291905	3_199293347	0.8413
B73	1	F2_MLA	3	192	3_199621432	3_199649493	0.8033
B73	1	F2_MLA	3	193	3_200429915	3_200596355	0.8518
B73	1	F2_MLA	3	194	3_201069017	3_201176499	0.7734
B73	1	F2_MLA	3	195	3_201260762	3_201294461	0.7724
B73	1	F2_MLA	3	196	3_201301820	3_202224080	0.7139
B73	1	F2_MLA	3	197	3_204129191	3_204129275	0.7576
B73	1	F2_MLA	3	198	3_204466244	3_206481917	0.6178
B73	1	F2_MLA	3	199	3_206676074	3_206752259	0.7217
B73	1	F2_MLA	3	200	3_207147899	3_208046277	0.7693
B73	1	F2_MLA	3	201	3_208629458	3_208629470	0.7191
B73	1	F2_MLA	3	202	3_208941834	3_215018919	0.6894
B73	1	F2_MLA	3	203	3_215079568	3_215079608	0.8038
B73	1	F2_MLA	3	204	3_215079608	3_215079609	1.0126
B73	1	F2_MLA	3	205	3_215079608	3_215079609	1.1695
B73	1	F2_MLA	3	206	3_215079609	3_215088428	1.1473
B73	1	F2_MLA	3	207	3_215079609	3_215088428	1.0399
B73	1	F2_MLA	3	208	3_215079609	3_215088428	0.9056
B73	1	F2_MLA	3	209	3_215088428	3_215088631	0.7291
B73	1	F2_MLA	3	210	3_215088631	3_215088638	0.6222
B73	1	F2_MLA	3	211	3_215088949	3_215088951	1.1112
B73	1	F2_MLA	3	212	3_215088949	3_215088951	1.2178
B73	1	F2_MLA	3	213	3_215088952	3_215339567	1.6182
B73	1	F2_MLA	3	214	3_215339567	3_215375486	1.9685
B73	1	F2_MLA	3	215	3_215375486	3_215380459	1.585
B73	1	F2_MLA	3	216	3_215850361	3_215934883	1.2043
B73	1	F2_MLA	3	217	3_216306247	3_216306250	1.285
B73	1	F2_MLA	3	218	3_216306250	3_216348311	1.4144
B73	1	F2_MLA	3	219	3_216424232	3_216424319	1.1002
B73	1	F2_MLA	3	220	3_216473045	3_216473051	0.9334
B73	1	F2_MLA	3	221	3_216474726	3_216483643	1.1081
B73	1	F2_MLA	3	222	3_216474726	3_216483643	1.0466
B73	1	F2_MLA	3	223	3_217239486	3_217294568	0.8742
B73	1	F2_MLA	3	224	3_217294568	3_217294576	0.7715
B73	1	F2_MLA	3	225	3_217294568	3_217294576	0.9747
B73	1	F2_MLA	3	226	3_217294576	3_217421513	0.9017
B73	1	F2_MLA	3	227	3_217421513	3_217422329	0.8553
B73	1	F2_MLA	3	228	3_217422329	3_217424871	0.7115
B73	1	F2_MLA	3	229	3_217422329	3_217424871	0.4875
B73	1	F2_MLA	3	230	3_217424871	3_217425065	0.7519
B73	1	F2_MLA	3	231	3_217463861	3_217558117	0.8329
B73	1	F2_MLA	3	232	3_217558117	3_217695151	1.0728
B73	1	F2_MLA	3	233	3_217832315	3_217901061	1.0046
B73	1	F2_MLA	3	234	3_218187140	3_218189857	1.1934
B73	1	F2_MLA	3	235	3_219183389	3_219414485	1.1785
B73	1	F2_MLA	3	236	3_219426451	3_219771251	0.9785
B73	1	F2_MLA	3	237	3_219771255	3_219856967	0.9988
B73	1	F2_MLA	3	238	3_219888243	3_220855248	1.2172
B73	1	F2_MLA	3	239	3_219888243	3_220855248	0.8664
B73	1	F2_MLA	3	240	3_220855254	3_221915060	0.833
B73	1	F2_MLA	3	241	3_221915993	3_221916004	0.7925
B73	1	F2_MLA	3	242	3_223764039	3_224597542	0.7714
B73	1	F2_MLA	3	243	3_223764039	3_224597542	0.617
B73	1	F2_MLA	3	244	3_224597542	3_224924732	0.7263
B73	1	F2_MLA	3	245	3_224924732	3_224924763	1.0553
B73	1	F2_MLA	3	246	3_224924763	3_225099016	1.0835
B73	1	F2_MLA	3	247	3_225759878	3_225760145	1.0909
B73	1	F2_MLA	3	248	3_225760145	3_225760187	0.9718
B73	1	F2_MLA	3	249	3_225760187	3_226823826	0.9097
B73	1	F2_MLA	3	250	3_226823826	3_227129563	0.9489
B73	1	F2_MLA	3	251	3_227193107	3_227273491	0.6672
B73	1	F2_MLA	3	252	3_227396461	3_227937781	0.535
B73	1	F2_MLA	3	253	3_228374852	3_228449827	0.4648
B73	1	F2_MLA	3	254	3_229205579	3_229310099	0.7817
B73	1	F2_MLA	3	255	3_229741772	3_230179649	0.7641
B73	1	F2_MLA	3	256	3_230179649	3_230255870	0.5954
B73	1	F2_MLA	3	257	3_230905918	3_231993897	0.166
B73	1	F2_MLA	4	1.96	4_10651614	4_10656356	0
B73	1	F2_MLA	4	2.96	4_10770629	4_10770632	0.5047
B73	1	F2_MLA	4	3.96	4_10770632	4_10803842	0.4905
B73	1	F2_MLA	4	4.96	4_10803842	4_10877236	0.4487
B73	1	F2_MLA	4	5.96	4_10803842	4_10877236	0.433
B73	1	F2_MLA	4	6.96	4_11694498	4_11694504	0.6494
B73	1	F2_MLA	4	7.96	4_11694504	4_11836576	0.6711
B73	1	F2_MLA	4	8.96	4_11836576	4_11886156	0.6733
B73	1	F2_MLA	4	9.96	4_11886156	4_12036780	0.6743
B73	1	F2_MLA	4	10.96	4_12117154	4_12779432	0.4753
B73	1	F2_MLA	4	11.96	4_12779432	4_13165484	0.4759
B73	1	F2_MLA	4	12.96	4_13814785	4_14112194	0.478
B73	1	F2_MLA	4	13.96	4_15206683	4_15529393	0.8658
B73	1	F2_MLA	4	14.96	4_15529406	4_15580760	0.9665
B73	1	F2_MLA	4	15.96	4_15580760	4_15617193	0.8607
B73	1	F2_MLA	4	16.96	4_17412475	4_17414380	0.9419
B73	1	F2_MLA	4	17.96	4_17415522	4_17417447	0.8256
B73	1	F2_MLA	4	18.96	4_17417447	4_17418166	0.8508
B73	1	F2_MLA	4	19.96	4_17983734	4_18117166	1.1477
B73	1	F2_MLA	4	20.96	4_18682141	4_18689302	1.204
B73	1	F2_MLA	4	21.96	4_18689528	4_20176318	0.9812
B73	1	F2_MLA	4	22.96	4_22555026	4_22836517	1.2642
B73	1	F2_MLA	4	23.96	4_29169573	4_29210663	1.2976
B73	1	F2_MLA	4	24.96	4_30471219	4_30474283	1.2729
B73	1	F2_MLA	4	25.96	4_30474283	4_30651240	1.2949
B73	1	F2_MLA	4	26.96	4_33122136	4_36026754	1.3348
B73	1	F2_MLA	4	27.96	4_38021838	4_38027836	1.8905
B73	1	F2_MLA	4	28.96	4_38021838	4_38027836	1.8025
B73	1	F2_MLA	4	29.96	4_61532217	4_63912591	1.1948
B73	1	F2_MLA	4	30.96	4_67025295	4_67652653	1.0633
B73	1	F2_MLA	4	31.96	4_67025295	4_67652653	0.9066
B73	1	F2_MLA	4	32.96	4_67652653	4_67655446	0.8833
B73	1	F2_MLA	4	33.96	4_67740234	4_68404798	0.8841
B73	1	F2_MLA	4	34.96	4_67740234	4_68404798	0.8951
B73	1	F2_MLA	4	35.96	4_68404798	4_68404801	1.0686
B73	1	F2_MLA	4	36.96	4_68404801	4_73773043	1.1873
B73	1	F2_MLA	4	37.96	4_68404801	4_73773043	1.0681
B73	1	F2_MLA	4	38.96	4_77448132	4_82892876	1.3423
B73	1	F2_MLA	4	39.96	4_102359307	4_107972830	1.0141
B73	1	F2_MLA	4	40.96	4_130432642	4_146135080	0.9286
B73	1	F2_MLA	4	41.96	4_146135080	4_151405481	0.9215
B73	1	F2_MLA	4	42.96	4_155296785	4_156023882	1.0207
B73	1	F2_MLA	4	43.96	4_157920244	4_158865691	1.3004
B73	1	F2_MLA	4	44.96	4_158865691	4_159570347	1.1488
B73	1	F2_MLA	4	45.96	4_158865691	4_159570347	0.9468
B73	1	F2_MLA	4	46.96	4_159570360	4_159725976	1.0384
B73	1	F2_MLA	4	47.96	4_159909473	4_159978525	0.868
B73	1	F2_MLA	4	48.96	4_160277631	4_161500101	0.7119
B73	1	F2_MLA	4	49.96	4_161500328	4_162907836	0.7795
B73	1	F2_MLA	4	50.96	4_164263827	4_164263863	0.7743
B73	1	F2_MLA	4	51.96	4_166924982	4_166927555	0.7868
B73	1	F2_MLA	4	52.96	4_167033583	4_168838258	0.7684
B73	1	F2_MLA	4	53.96	4_167033583	4_168838258	0.5694
B73	1	F2_MLA	4	54.96	4_169013544	4_171215058	0.4516
B73	1	F2_MLA	4	55.96	4_171215058	4_171215970	0.4669
B73	1	F2_MLA	4	56.96	4_171215970	4_171450667	0.3911
